player_name,elo,hard_elo,clay_elo,grass_elo,rank,rank_points,age,ht,is_left,matches_played,win_last_5,win_last_25,win_last_50,win_last_100,elo_grad_20,elo_grad_35,elo_grad_50,elo_grad_100,ace_avg_last_5,ace_avg_last_20,ace_avg_last_50,df_avg_last_5,df_avg_last_20,df_avg_last_50,1st_win_pct_avg_last_5,1st_win_pct_avg_last_20,1st_win_pct_avg_last_50,bp_save_pct_avg_last_5,bp_save_pct_avg_last_20,bp_save_pct_avg_last_50
Dannio Yahya,1381.5384596315482,1381.5384596315482,1381.5384596315482,1381.5384596315482,2000.0,0.0,39.4,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-18.46154036845178,-18.46154036845178,-18.46154036845178,-18.46154036845178,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kittipong Wachiramanowong,1397.0250014693058,1472.8973705257922,1423.5014578161706,1400.0,1109.0,8.0,35.2,183.0,0,33,0.6,0.52,0.3939393939393939,0.3939393939393939,-3.911024820044986,-2.9749985306941653,-2.9749985306941653,-2.9749985306941653,5.8,0.9,0.45454545454545453,2.6,-0.05,-0.30303030303030304,0.7101287441197813,0.20669885269661198,0.16289617250265764,0.4685714285714286,0.14896103896103896,0.11149153876426604
Todd Widom,1586.6076039761472,1586.6076039761472,1586.6076039761472,1586.6076039761472,232.0,326.0,41.8,185.67156964873536,0,9,0.6,0.5555555555555556,0.5555555555555556,0.5555555555555556,186.60760397614717,186.60760397614717,186.60760397614717,186.60760397614717,3.6,3.7777777777777777,3.7777777777777777,2.0,2.4444444444444446,2.4444444444444446,0.6727243522780627,0.6679120535813939,0.6679120535813939,0.5720634920634919,0.5682539682539682,0.5682539682539682
Enrique Lopez Perez,1412.3231785930573,1412.3231785930573,1412.3231785930573,1412.3231785930573,196.0,278.0,34.1,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Tabilo,1749.7028686126248,1506.1404835362564,1598.2363996557765,1456.634717962618,22.0,2043.0,28.4,188.0,1,112,0.6,0.44,0.5,0.53,-114.01904381327267,33.22099016656921,50.01516363994688,261.93120872903046,9.2,8.45,7.48,3.2,2.8,2.52,0.7775335775335775,0.7378005099814301,0.7518536709125361,0.34285714285714286,0.5668417839470472,0.5947024422945476
Thanapet Chanta,1400.0,1400.0,1400.0,1400.0,938.0,16.0,25.3,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Febi Widhiyanto,1725.110053753869,1725.110053753869,1725.110053753869,1725.110053753869,2000.0,0.0,45.1,186.27336318231923,0,23,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,101.61599639894962,101.61599639894962,101.61599639894962,101.61599639894962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Prpic,1415.4566880200834,1461.2726705846894,1356.7597847996535,1415.4566880200834,1426.0,2.0,42.7,173.0,0,12,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,15.456688020083448,15.456688020083448,15.456688020083448,15.456688020083448,4.0,3.1666666666666665,3.1666666666666665,3.0,3.3333333333333335,3.3333333333333335,0.6693565709243174,0.6577181296512697,0.6577181296512697,0.6808658008658008,0.6348018879268879,0.6348018879268879
Andreas Fasching,1624.7483471342362,1624.7483471342362,1624.7483471342362,1624.7483471342362,700.0,16.0,44.5,185.67156964873536,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emilio Gomez,1502.5404853290133,1470.306771136393,1457.698945758454,1502.5404853290133,307.0,175.0,33.1,185.0,0,53,0.4,0.32,0.44,0.4339622641509434,-13.80423137111461,-40.0315290916335,81.81395543258213,102.54048532901334,0.6,2.3,2.5,1.6,1.9,1.8,0.37156620553359676,0.5217904214824242,0.4944024838911417,0.1857142857142857,0.38835497835497834,0.39693951473363237
Vit Kopriva,1422.8978660501753,1407.636877501027,1428.6029371458096,1400.0,113.0,553.0,28.1,178.0,0,17,0.0,0.35294117647058826,0.35294117647058826,0.35294117647058826,22.897866050175253,22.897866050175253,22.897866050175253,22.897866050175253,3.0,3.1176470588235294,3.1176470588235294,3.4,3.5294117647058822,3.5294117647058822,0.6009297238173367,0.6709486271612468,0.6709486271612468,0.4246031746031746,0.376984126984127,0.376984126984127
Thomas Larsen,1713.9591835078727,1713.9591835078727,1697.6438407068636,1713.9591835078727,2000.0,0.0,50.1,180.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ekkarin Pisuth Arnonth,1611.1471956396272,1611.1471956396272,1611.1471956396272,1611.1471956396272,920.0,6.0,49.0,185.67156964873536,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hussain Al Ashwak,1412.5124992311808,1412.5124992311808,1412.5124992311808,1412.5124992311808,2000.0,0.0,48.4,185.67156964873536,0,4,0.5,0.5,0.5,0.5,12.512499231180755,12.512499231180755,12.512499231180755,12.512499231180755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mounir El Aarej,1623.0486059102293,1663.4170972373415,1742.7968518102368,1704.3260976990032,386.0,79.0,47.8,185.67156964873536,0,72,0.2,0.2727272727272727,0.2727272727272727,0.2727272727272727,-64.79428536093337,-81.27749178877389,-81.27749178877389,-81.27749178877389,-0.2,0.5,0.5,-0.6,0.9,1.1363636363636365,0.1368421052631579,0.20717247633541028,0.21936314587490402,0.0,0.16963514555619819,0.164314778788463
Walter Barahona,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,52.9,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Thompson,1418.6942608054908,1395.602557991303,1418.6942608054908,1418.6942608054908,830.0,32.0,42.5,186.27336318231923,0,4,0.5,0.5,0.5,0.5,18.694260805490785,18.694260805490785,18.694260805490785,18.694260805490785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Casey,1633.995364556037,1633.995364556037,1633.995364556037,1633.995364556037,650.0,19.0,55.7,185.67156964873536,0,11,0.0,0.0,0.0,0.0,-7.365221650052035,-7.365221650052035,-7.365221650052035,-7.365221650052035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Mayers,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,42.3,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Damm Sr,1831.373058954302,1568.439143150422,1464.2792991651056,1598.5323751859605,2000.0,0.0,52.5,188.0,0,41,0.2,0.32,0.3902439024390244,0.3902439024390244,-27.51170188297965,302.47296319913085,431.373058954302,431.373058954302,9.4,7.4,6.487804878048781,4.0,3.7,3.292682926829268,0.7134093535546647,0.6800022660063414,0.713954326095783,0.4487734487734487,0.4624496010525422,0.5768411645743066
Viktor Galovic,1437.5643456796945,1437.5643456796945,1463.8684310309418,1386.1437040634219,197.0,259.0,34.8,193.0,0,8,0.4,0.375,0.375,0.375,37.5643456796945,37.5643456796945,37.5643456796945,37.5643456796945,5.4,5.25,5.25,3.0,3.125,3.125,0.6959255294747305,0.7016273879182192,0.7016273879182192,0.5405128205128205,0.4628205128205128,0.4628205128205128
Stefano Pescosolido,1764.6793388114156,1814.3328072976678,1794.1181673270978,1777.7054729847623,157.0,257.0,54.1,185.0,0,56,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,-49.65346848625222,-49.65346848625222,-49.65346848625222,-49.65346848625222,3.2,4.0,4.0,5.4,5.333333333333333,5.333333333333333,0.6763242942988436,0.696936911915703,0.696936911915703,0.4706060606060606,0.39217171717171717,0.39217171717171717
Casper Ruud,1861.908350237658,1482.277644962701,1935.3715629960798,1307.0729556138692,7.0,3855.0,26.8,183.0,0,394,0.2,0.44,0.62,0.65,-149.97822809288687,-134.40891635762887,-117.10519810809728,-106.28716634118064,9.0,5.8,5.28,3.4,2.75,2.26,0.7429765145657646,0.615710961752509,0.6580146111384181,0.5866666666666667,0.38763480392156857,0.4477443977591036
Adria Soriano Barrera,1401.6505358109519,1400.0,1372.4599956386685,1401.6505358109519,460.0,91.0,26.2,191.0,0,2,0.5,0.5,0.5,0.5,1.650535810951851,1.650535810951851,1.650535810951851,1.650535810951851,8.5,8.5,8.5,5.5,5.5,5.5,0.7577551020408163,0.7577551020408163,0.7577551020408163,0.7083333333333333,0.7083333333333333,0.7083333333333333
Bobby Reynolds,1647.5874219114849,1556.6145584116794,1455.4831280670764,1445.5590231376193,133.0,428.0,43.0,183.0,0,100,0.4,0.24,0.28,0.28,22.808373106957788,-53.893900785443066,-18.19751490810995,251.4129225528652,9.0,5.8,7.44,4.2,2.8,3.12,0.6933962193654107,0.6748165596410945,0.6899520274903942,0.6191919191919192,0.599065379065379,0.5513561774482827
James Duckworth,1527.5711968506907,1537.91512219381,1346.8414377631382,1457.5354684935053,77.0,731.0,33.7,183.0,0,172,0.0,0.36,0.36,0.41,-3.246730700558828,-63.79455989238113,-103.72454237398779,-48.99460150292839,4.0,7.25,7.64,2.8,2.45,2.52,0.7099603174603175,0.7421105813992561,0.7283426710120886,0.5357142857142857,0.5812078272604588,0.5560447979952624
Roger Federer,2125.7022361580975,2134.2808624174777,1823.7343908744137,2036.837366153913,8.0,4815.0,43.8,185.0,0,1658,0.8,0.72,0.78,0.8,-105.0744919570293,-125.8074788391159,-139.57009350901626,-158.28726701835012,8.4,9.0,8.18,1.0,1.05,1.18,0.7411453089126212,0.7080517781331424,0.7043164368115322,0.8100000000000002,0.6201713564213565,0.5818579198579199
Michal Tabara,1776.6409395350504,1912.8008516632678,1796.2428934602813,1856.1349856543848,596.0,36.0,45.7,175.0,0,131,0.0,0.36,0.34,0.41975308641975306,-70.60851597995088,-121.0689170885064,-205.00301457349792,-96.38752703313025,5.2,5.05,3.74,8.4,8.15,5.66,0.6512119397025058,0.6758005825660811,0.6540334943004279,0.4947435897435898,0.49683032245532244,0.4741248212571742
Petros Tsitsipas,1426.0964135712102,1391.363870403979,1446.400688591003,1426.0964135712102,2000.0,0.0,25.0,185.0,0,6,0.4,0.5,0.5,0.5,26.096413571210178,26.096413571210178,26.096413571210178,26.096413571210178,2.6,2.0,2.0,2.0,1.5,1.5,0.48416951469583047,0.4034745955798587,0.4034745955798587,0.29166666666666663,0.24305555555555555,0.24305555555555555
Damion Johnson,1308.0680730584577,1374.235493725344,1366.1120075254607,1308.0680730584577,2000.0,0.0,39.8,185.67156964873536,0,5,0.0,0.0,0.0,0.0,-91.93192694154232,-91.93192694154232,-91.93192694154232,-91.93192694154232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuno Marques,1737.152371912246,1737.152371912246,1737.152371912246,1737.152371912246,432.0,57.0,55.0,190.0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yevgeny Kafelnikov,1872.1534179370328,2204.503371179341,2121.546230699471,2368.5226506070358,41.0,950.0,51.6,190.0,0,821,0.4,0.52,0.54,0.54,-139.31399267378833,-17.007719738375044,-46.1464869026961,-241.5062076281397,3.8,4.0,3.64,2.2,3.7,2.92,0.561914071591491,0.6721087770267433,0.6628989022826408,0.506060606060606,0.4544191919191919,0.46124458874458873
Robin Haase,1711.3548791588023,1528.376653886466,1503.9396415999593,1457.5923697081578,1199.0,7.0,38.3,191.0,0,504,0.6,0.44,0.4,0.44,6.500815517865703,-32.45108210958051,-91.23204115224803,-145.29176760522523,6.0,7.9,7.28,2.4,3.5,3.24,0.7181527347781218,0.7441212079700353,0.735850332755665,0.4843223443223444,0.5739538892480069,0.5836482667659137
Tomas Behrend,1663.6603424206558,1754.875188056944,1818.7141643714513,1842.3552890105386,152.0,270.0,50.5,193.0,0,161,0.2,0.32,0.32,0.36,-130.65044657540034,-167.37609735244519,-158.08404184715732,-184.8469848994689,3.8,3.8,3.82,6.0,3.95,3.34,0.6247014511860748,0.677152838900977,0.6752545662728409,0.24246031746031754,0.4654063188273715,0.5482307370991581
Ilija Martinoski,1354.1571358175404,1372.8507747521799,1398.9307733091043,1354.1571358175404,928.0,18.0,35.9,185.67156964873536,0,5,0.2,0.2,0.2,0.2,-45.84286418245961,-45.84286418245961,-45.84286418245961,-45.84286418245961,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yasir Khan,1255.5600820640152,1309.8983173701956,1362.8451113031792,1255.5600820640152,2000.0,0.0,35.8,185.67156964873536,0,7,0.0,0.0,0.0,0.0,-144.4399179359848,-144.4399179359848,-144.4399179359848,-144.4399179359848,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lars Poerschke,1398.415407072418,1398.415407072418,1398.415407072418,1398.415407072418,332.0,123.0,40.6,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-1.58459292758198,-1.58459292758198,-1.58459292758198,-1.58459292758198,12.0,12.0,12.0,6.0,6.0,6.0,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.5,0.5,0.5
Andrea Arnaboldi,1495.4212950030085,1428.5861690613615,1474.988406267805,1428.5861690613615,267.0,206.0,37.0,180.0,1,13,0.4,0.3076923076923077,0.3076923076923077,0.3076923076923077,66.835125941647,66.835125941647,66.835125941647,66.835125941647,2.6,4.0,4.0,3.6,3.076923076923077,3.076923076923077,0.6675396825396824,0.6489901275678752,0.6489901275678752,0.6504761904761904,0.5890824986978833,0.5890824986978833
Oskar Saarne,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,39.9,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicola Kuhn,1437.0171620633635,1416.8433890438555,1408.4004144133305,1392.8943322809134,259.0,190.0,25.3,185.0,0,11,0.2,0.2727272727272727,0.2727272727272727,0.2727272727272727,37.01716206336346,37.01716206336346,37.01716206336346,37.01716206336346,2.0,2.1818181818181817,2.1818181818181817,4.0,3.0,3.0,0.6409902436999211,0.6289995198099053,0.6289995198099053,0.3535714285714286,0.39816017316017316,0.39816017316017316
Ilija Bozoljac,1548.751566071837,1345.8991033224934,1477.8234267982052,1454.9224451124387,268.0,170.0,39.4,193.0,0,30,0.2,0.28,0.36666666666666664,0.36666666666666664,-29.036051239836752,148.75156607183703,148.75156607183703,148.75156607183703,10.6,13.35,11.5,3.4,5.1,3.966666666666667,0.7402959114477445,0.6853031591863777,0.6654944488851481,0.4928571428571429,0.5257223332223332,0.4596879046879047
Heve Kelley,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,27.8,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Mullings,1428.6697248885323,1443.4524457385048,1390.5292959357448,1428.6697248885323,1006.0,14.0,39.7,168.0,1,12,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.6697248885323,28.6697248885323,28.6697248885323,28.6697248885323,-0.8,-0.9166666666666666,-0.9166666666666666,-0.2,-0.6666666666666666,-0.6666666666666666,0.09473684210526315,0.039473684210526314,0.039473684210526314,0.11666666666666667,0.04861111111111111,0.04861111111111111
Di Wu,1473.8707570612132,1560.39799607288,1379.1352288992637,1400.0,339.0,116.0,34.0,175.0,0,52,0.2,0.32,0.4,0.38461538461538464,-111.67594988022324,18.87788130930585,57.105323781786865,73.87075706121323,3.4,2.55,0.92,2.8,2.35,1.16,0.6837876509455457,0.6443068848533711,0.36973525323923667,0.5257142857142857,0.5485550379572118,0.31001797477884435
Ivan Ljubicic,1802.3555637460952,1921.727639337218,1962.2344003259468,1703.9085122047688,53.0,840.0,46.0,193.0,0,840,0.4,0.52,0.52,0.55,-88.39146317489303,-67.46095415943591,-89.22084433999726,-170.8287036581628,15.4,13.4,10.82,3.6,2.75,2.0,0.7798624140087556,0.7728957198632824,0.767399982105711,0.7499999999999999,0.6060626873126873,0.572956820956821
Dmitrii Baskov,1400.0,1400.0,1400.0,1400.0,2018.0,1.0,30.5,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henri Laaksonen,1519.1959293919954,1458.859032764539,1506.9025932168383,1384.9021135410667,125.0,434.0,33.4,185.0,0,124,0.0,0.32,0.32,0.4,-143.22997499011285,-52.93819887798645,-165.0430787205646,-18.308844722934282,3.8,4.8,5.32,2.2,2.0,2.58,0.4928431372549019,0.6467409967731855,0.6448933964039435,0.38734598734598735,0.4781010656010656,0.4776285936285936
Toni Androic,1394.3594148962466,1400.0,1400.0,1394.3594148962466,363.0,119.0,33.5,168.0,0,1,0.0,0.0,0.0,0.0,-5.640585103753438,-5.640585103753438,-5.640585103753438,-5.640585103753438,2.0,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.625,0.625
Daniel Nestor,1929.1263689204886,1919.8692829675185,1919.6504646269295,1874.9635172477808,2000.0,0.0,52.9,190.0,1,186,0.4,0.4,0.4444444444444444,0.4444444444444444,5.253752579301363,-13.0084326479639,9.475904293559097,9.475904293559097,6.0,4.8,5.361111111111111,3.2,2.7,3.0277777777777777,0.449629421146449,0.49919755087578366,0.4987723052219662,0.3833333333333333,0.31529411764705884,0.36933828245102757
Nicklas Kulti,1833.2921827952675,1864.36645095676,1872.467931580806,1878.4353978081624,430.0,55.0,54.2,190.0,0,54,0.0,0.0,0.0,0.0,-45.14321501289487,-45.14321501289487,-45.14321501289487,-45.14321501289487,9.25,9.25,9.25,4.25,4.25,4.25,0.687037037037037,0.687037037037037,0.687037037037037,0.5584935897435898,0.5584935897435898,0.5584935897435898
Andres Martin,1424.5565315149495,1424.5565315149495,1424.5565315149495,1424.5565315149495,483.0,86.0,24.0,183.0,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,24.556531514949484,24.556531514949484,24.556531514949484,24.556531514949484,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7342500636618284,0.7342500636618284,0.7342500636618284,0.6777777777777777,0.6777777777777777,0.6777777777777777
Marko Tkalec,1737.0896695590634,1669.6174678423579,1790.3281066108043,1696.444486287966,330.0,108.0,48.3,178.0,0,79,0.6,0.64,0.6551724137931034,0.6551724137931034,-16.438512121985923,40.645183271097494,40.645183271097494,40.645183271097494,-1.0,-1.0,-0.7241379310344828,-1.0,-1.0,-0.8620689655172413,0.0,0.0,0.023872679045092837,0.0,0.0,0.01293103448275862
Serguei Tarasevitch,1396.6728356652588,1400.0,1396.6728356652588,1396.6728356652588,1256.0,3.0,37.5,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-3.3271643347411555,-3.3271643347411555,-3.3271643347411555,-3.3271643347411555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Arnold Ker,1713.7872484901495,1713.7872484901495,1726.064921014957,1713.7872484901495,2000.0,0.0,50.4,180.0,0,51,0.0,0.0,0.0,0.0,-12.277672524807485,-12.277672524807485,-12.277672524807485,-12.277672524807485,2.0,2.0,2.0,0.0,0.0,0.0,0.5862068965517241,0.5862068965517241,0.5862068965517241,0.5714285714285714,0.5714285714285714,0.5714285714285714
Dusan Vemic,1715.394994275675,1698.7949783033205,1792.2225497456761,1787.925577409655,178.0,229.0,49.1,190.0,0,75,0.2,0.44,0.44,0.44,-75.8747304745707,-46.78725939655578,-46.78725939655578,-46.78725939655578,10.8,7.95,6.36,3.4,3.35,2.8,0.7278778467908902,0.6803425441626751,0.5722740353301401,0.5257575757575756,0.5820941558441558,0.48567532467532465
Demetris Azoides,1400.0,1400.0,1400.0,1400.0,1054.0,12.0,24.9,186.27336318231923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Kocevar Desman,1347.4083895926237,1372.780457710003,1400.0,1347.4083895926237,688.0,35.0,35.1,180.0,0,3,0.0,0.0,0.0,0.0,-52.591610407376265,-52.591610407376265,-52.591610407376265,-52.591610407376265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Delgado,1374.762098893019,1400.0,1379.2655112903058,1374.762098893019,2000.0,0.0,34.0,186.27336318231923,0,3,0.0,0.0,0.0,0.0,-25.2379011069811,-25.2379011069811,-25.2379011069811,-25.2379011069811,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
James Blake,1626.9315934938927,1974.6560323219867,1643.5386509909563,1684.2200782727602,100.0,553.0,45.6,185.0,0,669,0.4,0.4,0.42,0.46,-47.74184647150423,-40.25467662879987,-152.04670940324468,-279.82176286411755,6.0,5.6,5.44,3.0,2.7,2.7,0.7720231029577672,0.7579551090569292,0.7209187098558378,0.7328571428571429,0.6013832654273831,0.5120133918369213
Alexander Cozbinov,1400.0,1366.0012710224341,1400.0,1400.0,816.0,18.0,29.6,188.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanam Singh,1418.2546061494206,1424.7315655832665,1400.0,1418.2546061494206,371.0,115.0,37.2,173.0,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,18.254606149420624,18.254606149420624,18.254606149420624,18.254606149420624,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.19858156028368792,0.19858156028368792,0.19858156028368792,0.22916666666666666,0.22916666666666666,0.22916666666666666
Sean Cooper,1539.0144160981154,1572.9225841206053,1572.9225841206053,1539.0144160981154,1334.0,1.0,45.7,186.27336318231923,0,11,0.0,0.0,0.0,0.0,-33.90816802248992,-33.90816802248992,-33.90816802248992,-33.90816802248992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor Hanescu,1657.4372988393652,1473.4439178957116,1871.942717644853,1508.510332763166,146.0,375.0,43.6,198.0,0,453,0.2,0.36,0.38,0.37,-8.550428167148084,-66.35485624781177,-69.95530143644282,-132.26152104393714,4.6,2.65,3.66,1.6,1.85,1.42,0.6264766076269157,0.6545498346728357,0.659860360238548,0.5711111111111112,0.554109477124183,0.528482174688057
Joachim Johansson,1924.2188682597427,1919.0603038703618,1304.2722315538724,1441.4467079299382,2000.0,0.0,43.2,198.0,0,131,0.4,0.52,0.48,0.57,-128.1247317539753,-155.61099109339898,-260.68695931876596,61.49365834410855,4.2,7.7,9.98,-0.4,1.45,2.9,0.3409966777408638,0.5265643829051136,0.6262219893150611,0.16,0.2781410256410256,0.40292796092796096
Gabriel Trifu,1749.560609436687,1749.560609436687,1796.1615024540395,1773.2486231520406,252.0,115.0,49.8,193.0,0,60,0.2,0.2,0.2,0.2,-31.579586434592102,-31.579586434592102,-31.579586434592102,-31.579586434592102,5.0,4.2,4.2,4.8,3.6,3.6,0.5679825537870651,0.5412936236695636,0.5412936236695636,0.31333333333333335,0.4033333333333333,0.4033333333333333
Osgar Ohoisin,1416.8092325408438,1408.9893161902446,1400.0,1416.8092325408438,1015.0,12.0,28.4,193.0,0,4,0.5,0.5,0.5,0.5,16.809232540843823,16.809232540843823,16.809232540843823,16.809232540843823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Choinski,1389.3594925997968,1400.0,1386.057983328685,1398.5339263457367,276.0,199.0,29.2,196.0,0,9,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,-10.640507400203205,-10.640507400203205,-10.640507400203205,-10.640507400203205,4.0,4.0,4.0,2.2,1.7777777777777777,1.7777777777777777,0.6672448963303536,0.6383546738285067,0.6383546738285067,0.7892732267732268,0.6218425093425093,0.6218425093425093
Christian Sigsgaard,1408.7580976042339,1377.993033673901,1408.7580976042339,1400.0,820.0,19.0,28.4,188.0,0,6,0.4,0.5,0.5,0.5,8.758097604233853,8.758097604233853,8.758097604233853,8.758097604233853,1.0,1.6666666666666667,1.6666666666666667,2.4,2.5,2.5,0.43929989550679205,0.4758393438166357,0.4758393438166357,0.5,0.5075757575757576,0.5075757575757576
Frank Dancevic,1637.1053965618573,1527.8786541129118,1229.7622747014414,1531.067316347548,422.0,94.0,40.8,185.0,0,179,0.6,0.32,0.32,0.36,-64.12654632577642,-65.6495479799296,-200.84106929476798,-287.30783366965034,6.8,5.3,5.54,2.2,2.35,2.1,0.7568394086247875,0.6170937500225157,0.5550384431002461,0.7176190476190476,0.5109451659451659,0.43776923076923085
Billy Harris,1508.8179292345906,1441.387525525059,1508.8179292345906,1465.6855451085248,106.0,552.0,30.6,193.0,0,14,0.4,0.5714285714285714,0.5714285714285714,0.5714285714285714,108.81792923459057,108.81792923459057,108.81792923459057,108.81792923459057,5.0,6.5,6.5,3.6,2.5,2.5,0.6935992578849721,0.7469051867791686,0.7469051867791686,0.694047619047619,0.649858276643991,0.649858276643991
Piero Demichelli,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,45.5,185.67156964873536,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Ungur,1499.4678427290035,1433.8638549956165,1493.101297178818,1397.7768078552933,674.0,36.0,40.6,178.0,0,58,0.4,0.36,0.28,0.3103448275862069,67.40531217501257,-11.659588884620007,-85.67528334410099,66.28278407327844,2.8,1.4,1.82,2.8,1.75,2.72,0.6362182730456515,0.4455220022883554,0.4941143846397704,0.4850349650349651,0.37319597069597066,0.4027501387501387
Chemseddine Belal,1624.7483471342362,1624.7483471342362,1624.7483471342362,1624.7483471342362,553.0,31.0,47.4,180.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas Todero,1633.883686584713,1633.883686584713,1633.883686584713,1633.883686584713,332.0,89.0,46.2,183.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
